User ID,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20
45,fresh tuna,herb & pepper,shrimp,frozen vegetables,chicken,chocolate,low fat yogurt,,,,,,,,,,,,,
9,french fries,cookies,,,,,,,,,,,,,,,,,,
15,yogurt cake,,,,,,,,,,,,,,,,,,,
77,grated cheese,,,,,,,,,,,,,,,,,,,
77,spaghetti,,,,,,,,,,,,,,,,,,,
96,pepper,mineral water,chocolate,nonfat milk,,,,,,,,,,,,,,,,
34,frozen vegetables,eggs,chocolate,,,,,,,,,,,,,,,,,
40,tomatoes,mineral water,soup,olive oil,bug spray,,,,,,,,,,,,,,,
58,burgers,red wine,frozen vegetables,chicken,frozen smoothie,,,,,,,,,,,,,,,
24,eggs,,,,,,,,,,,,,,,,,,,
58,red wine,ground beef,spaghetti,blueberries,,,,,,,,,,,,,,,,
64,shrimp,frozen vegetables,tomatoes,cake,green tea,pancakes,,,,,,,,,,,,,,
79,mineral water,milk,spinach,whole wheat rice,fresh bread,,,,,,,,,,,,,,,
53,ground beef,spaghetti,,,,,,,,,,,,,,,,,,
5,strawberries,,,,,,,,,,,,,,,,,,,
89,barbecue sauce,,,,,,,,,,,,,,,,,,,
92,burgers,grated cheese,french fries,,,,,,,,,,,,,,,,,
91,vegetables mix,nonfat milk,pancakes,,,,,,,,,,,,,,,,,
11,burgers,shrimp,spaghetti,milk,french wine,cake,green beans,french fries,,,,,,,,,,,,
68,cider,eggs,,,,,,,,,,,,,,,,,,
3,burgers,eggs,french fries,,,,,,,,,,,,,,,,,
58,tomato sauce,mineral water,,,,,,,,,,,,,,,,,,
86,frozen vegetables,spaghetti,,,,,,,,,,,,,,,,,,
82,turkey,ham,red wine,shrimp,mineral water,chicken,pancakes,cake,white wine,,,,,,,,,,,
60,pancakes,cooking oil,chocolate,,,,,,,,,,,,,,,,,
68,burgers,spaghetti,,,,,,,,,,,,,,,,,,
42,shrimp,frozen vegetables,spaghetti,mineral water,milk,strong cheese,,,,,,,,,,,,,,
99,tomatoes,ground beef,meatballs,salmon,eggs,champagne,frozen smoothie,low fat yogurt,mint,,,,,,,,,,,
29,pepper,milk,light cream,chicken,chocolate,frozen smoothie,mushroom cream sauce,,,,,,,,,,,,,
5,turkey,pancakes,eggs,,,,,,,,,,,,,,,,,
87,green tea,,,,,,,,,,,,,,,,,,,
84,escalope,,,,,,,,,,,,,,,,,,,
77,turkey,ground beef,pepper,flax seed,bacon,salmon,pet food,,,,,,,,,,,,,
9,mineral water,cider,,,,,,,,,,,,,,,,,,
62,french fries,tomato juice,fresh bread,,,,,,,,,,,,,,,,,
71,herb & pepper,tomato sauce,spaghetti,mineral water,avocado,milk,olive oil,bacon,pancakes,whole wheat rice,whole weat flour,cereals,french fries,frozen smoothie,,,,,,
94,chocolate,pancakes,,,,,,,,,,,,,,,,,,
90,burgers,,,,,,,,,,,,,,,,,,,
83,muffins,,,,,,,,,,,,,,,,,,,
53,frozen vegetables,cereals,chocolate,french fries,escalope,champagne,tomato juice,,,,,,,,,,,,,
55,mineral water,salmon,,,,,,,,,,,,,,,,,,
51,milk,cake,cookies,mushroom cream sauce,,,,,,,,,,,,,,,,
74,tomato sauce,champagne,green tea,,,,,,,,,,,,,,,,,
40,mineral water,tea,escalope,fresh bread,magazines,,,,,,,,,,,,,,,
55,ham,soup,honey,,,,,,,,,,,,,,,,,
52,turkey,tomatoes,spaghetti,mineral water,chocolate,milk,frozen smoothie,green tea,,,,,,,,,,,,
80,shrimp,mineral water,milk,hand protein bar,tomato juice,,,,,,,,,,,,,,,
48,cookies,light mayo,,,,,,,,,,,,,,,,,,
97,chocolate,french fries,cookies,shallot,low fat yogurt,,,,,,,,,,,,,,,
71,milk,brownies,,,,,,,,,,,,,,,,,,
32,herb & pepper,milk,cider,cooking oil,hot dogs,,,,,,,,,,,,,,,
70,olive oil,light mayo,,,,,,,,,,,,,,,,,,
26,tomatoes,ground beef,mineral water,olive oil,fromage blanc,honey,light cream,frozen smoothie,fresh bread,,,,,,,,,,,
81,turkey,mineral water,eggs,cake,french fries,yogurt cake,,,,,,,,,,,,,,
57,french fries,,,,,,,,,,,,,,,,,,,
25,tomatoes,milk,chocolate,cookies,strawberries,fresh bread,,,,,,,,,,,,,,
79,shrimp,frozen vegetables,olive oil,eggs,light mayo,low fat yogurt,,,,,,,,,,,,,,
58,mineral water,,,,,,,,,,,,,,,,,,,
94,burgers,olive oil,honey,extra dark chocolate,,,,,,,,,,,,,,,,
91,french fries,,,,,,,,,,,,,,,,,,,
83,ground beef,pasta,green tea,,,,,,,,,,,,,,,,,
84,spaghetti,chicken,honey,oatmeal,green tea,chocolate,french fries,frozen smoothie,cookies,mushroom cream sauce,magazines,,,,,,,,,
59,chocolate,oil,magazines,,,,,,,,,,,,,,,,,
77,burgers,tomatoes,french wine,eggs,french fries,,,,,,,,,,,,,,,
38,chocolate,,,,,,,,,,,,,,,,,,,
51,mineral water,whole wheat rice,pancakes,mayonnaise,low fat yogurt,,,,,,,,,,,,,,,
16,spaghetti,mineral water,olive oil,strong cheese,honey,cereals,chocolate,,,,,,,,,,,,,
54,mineral water,milk,cake,french fries,champagne,green tea,,,,,,,,,,,,,,
88,honey,,,,,,,,,,,,,,,,,,,
55,grated cheese,,,,,,,,,,,,,,,,,,,
19,olive oil,almonds,green grapes,tomato juice,fresh bread,,,,,,,,,,,,,,,
16,milk,nonfat milk,muffins,,,,,,,,,,,,,,,,,
100,meatballs,tea,frozen smoothie,escalope,mushroom cream sauce,green tea,,,,,,,,,,,,,,
25,milk,olive oil,french wine,ketchup,,,,,,,,,,,,,,,,
57,spaghetti,mineral water,green tea,,,,,,,,,,,,,,,,,
18,cake,,,,,,,,,,,,,,,,,,,
59,milk,eggs,champagne,,,,,,,,,,,,,,,,,
23,shrimp,mineral water,chocolate,milk,soda,oatmeal,white wine,,,,,,,,,,,,,
75,flax seed,green tea,,,,,,,,,,,,,,,,,,
58,ground beef,cake,,,,,,,,,,,,,,,,,,
88,spaghetti,oil,,,,,,,,,,,,,,,,,,
10,shrimp,eggs,,,,,,,,,,,,,,,,,,
61,turkey,candy bars,,,,,,,,,,,,,,,,,,
40,burgers,,,,,,,,,,,,,,,,,,,
75,spaghetti,,,,,,,,,,,,,,,,,,,
58,tomato sauce,,,,,,,,,,,,,,,,,,,
72,fresh tuna,tomatoes,spaghetti,chicken,cake,escalope,,,,,,,,,,,,,,
74,ground beef,milk,energy bar,light cream,,,,,,,,,,,,,,,,
9,french fries,,,,,,,,,,,,,,,,,,,
80,burgers,herb & pepper,red wine,milk,black tea,chicken,pancakes,eggs,cake,mint green tea,,,,,,,,,,
49,turkey,tomatoes,salmon,frozen smoothie,,,,,,,,,,,,,,,,
31,chocolate,,,,,,,,,,,,,,,,,,,
17,ham,shrimp,mineral water,cider,,,,,,,,,,,,,,,,
24,chicken,cookies,,,,,,,,,,,,,,,,,,
52,chocolate,shrimp,frozen vegetables,ground beef,spaghetti,mineral water,,,,,,,,,,,,,,
6,butter,pancakes,chicken,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,
7,herb & pepper,milk,eggs,cereals,fresh bread,white wine,low fat yogurt,,,,,,,,,,,,,
54,fresh tuna,pancakes,whole wheat rice,chocolate,gluten free bar,melons,fresh bread,low fat yogurt,,,,,,,,,,,,
95,eggs,soda,gluten free bar,white wine,,,,,,,,,,,,,,,,
81,shrimp,milk,cake,bug spray,cooking oil,cereals,energy drink,salt,,,,,,,,,,,,
53,shrimp,frozen vegetables,mineral water,milk,eggs,cake,gums,escalope,fresh bread,,,,,,,,,,,
30,cereals,green tea,,,,,,,,,,,,,,,,,,
7,french wine,honey,light mayo,,,,,,,,,,,,,,,,,
50,turkey,spaghetti,mineral water,milk,chicken,eggs,cake,green tea,,,,,,,,,,,,
41,escalope,,,,,,,,,,,,,,,,,,,
61,milk,cider,eggs,french fries,cookies,green tea,,,,,,,,,,,,,,
77,turkey,burgers,chocolate,spaghetti,vegetables mix,bug spray,chicken,chili,green tea,strawberries,babies food,tomato juice,fresh bread,,,,,,,
92,eggs,french fries,low fat yogurt,honey,,,,,,,,,,,,,,,,
99,mineral water,energy bar,chocolate,french fries,body spray,low fat yogurt,,,,,,,,,,,,,,
3,ham,herb & pepper,pepper,champagne,white wine,,,,,,,,,,,,,,,
4,soup,fresh bread,,,,,,,,,,,,,,,,,,
87,energy bar,honey,cake,low fat yogurt,green tea,,,,,,,,,,,,,,,
77,turkey,mineral water,butter,french wine,bacon,eggs,whole wheat rice,cooking oil,low fat yogurt,,,,,,,,,,,
3,burgers,grated cheese,herb & pepper,ground beef,chocolate,milk,cider,eggs,whole wheat rice,cake,oil,eggplant,,,,,,,,
15,burgers,tomatoes,mineral water,eggs,french fries,strawberries,green tea,,,,,,,,,,,,,
43,ham,spaghetti,,,,,,,,,,,,,,,,,,
57,burgers,frozen vegetables,tomatoes,eggs,cake,cooking oil,,,,,,,,,,,,,,
82,mineral water,eggs,cake,,,,,,,,,,,,,,,,,
33,cookies,,,,,,,,,,,,,,,,,,,
69,turkey,shrimp,frozen vegetables,tomatoes,spaghetti,mineral water,soup,milk,olive oil,pancakes,chicken,chocolate,hot dogs,light mayo,tomato juice,,,,,
79,cottage cheese,,,,,,,,,,,,,,,,,,,
34,grated cheese,chocolate,french wine,chicken,,,,,,,,,,,,,,,,
40,escalope,,,,,,,,,,,,,,,,,,,
75,grated cheese,frozen vegetables,ground beef,pepper,spaghetti,green tea,,,,,,,,,,,,,,
58,chocolate,champagne,low fat yogurt,,,,,,,,,,,,,,,,,
67,mineral water,pancakes,whole wheat rice,candy bars,,,,,,,,,,,,,,,,
79,soup,avocado,french fries,frozen smoothie,light mayo,tomato juice,green tea,,,,,,,,,,,,,
98,frozen vegetables,tomatoes,butter,eggs,cake,bug spray,,,,,,,,,,,,,,
94,tomatoes,spaghetti,mineral water,milk,whole wheat rice,cake,,,,,,,,,,,,,,
16,mineral water,low fat yogurt,,,,,,,,,,,,,,,,,,
35,shrimp,spaghetti,milk,cider,eggs,french fries,pancakes,low fat yogurt,,,,,,,,,,,,
53,cookies,,,,,,,,,,,,,,,,,,,
86,tomatoes,ground beef,flax seed,eggs,carrots,green tea,cookies,shallot,,,,,,,,,,,,
59,candy bars,,,,,,,,,,,,,,,,,,,
82,ground beef,spaghetti,salmon,,,,,,,,,,,,,,,,,
78,turkey,frozen vegetables,ground beef,mineral water,chocolate,soup,milk,,,,,,,,,,,,,
51,milk,champagne,mushroom cream sauce,,,,,,,,,,,,,,,,,
96,butter,muffins,pancakes,oil,french fries,magazines,,,,,,,,,,,,,,
18,mineral water,olive oil,,,,,,,,,,,,,,,,,,
19,ham,ground beef,mineral water,low fat yogurt,,,,,,,,,,,,,,,,
55,grated cheese,,,,,,,,,,,,,,,,,,,
3,green tea,,,,,,,,,,,,,,,,,,,
26,black tea,french wine,chocolate,french fries,shallot,brownies,pancakes,toothpaste,,,,,,,,,,,,
97,burgers,spaghetti,milk,bacon,eggs,chocolate,french fries,cookies,green tea,,,,,,,,,,,
54,pickles,champagne,,,,,,,,,,,,,,,,,,
22,mineral water,vegetables mix,eggs,cooking oil,,,,,,,,,,,,,,,,
26,soup,milk,,,,,,,,,,,,,,,,,,
20,green tea,frozen smoothie,,,,,,,,,,,,,,,,,,
44,frozen vegetables,tomato sauce,mineral water,milk,olive oil,french fries,,,,,,,,,,,,,,
97,french fries,,,,,,,,,,,,,,,,,,,
3,mineral water,soup,whole wheat rice,,,,,,,,,,,,,,,,,
94,escalope,,,,,,,,,,,,,,,,,,,
69,oil,,,,,,,,,,,,,,,,,,,
47,red wine,frozen vegetables,,,,,,,,,,,,,,,,,,
56,milk,eggs,ham,french fries,,,,,,,,,,,,,,,,
45,grated cheese,shrimp,,,,,,,,,,,,,,,,,,
47,burgers,french fries,shallot,green tea,,,,,,,,,,,,,,,,
16,cookies,,,,,,,,,,,,,,,,,,,
89,herb & pepper,shrimp,mineral water,,,,,,,,,,,,,,,,,
59,milk,butter,eggs,toothpaste,,,,,,,,,,,,,,,,
22,cottage cheese,,,,,,,,,,,,,,,,,,,
25,spaghetti,chocolate,milk,eggs,cake,cooking oil,,,,,,,,,,,,,,
99,cake,,,,,,,,,,,,,,,,,,,
69,burgers,shrimp,mineral water,milk,energy bar,rice,brownies,yogurt cake,,,,,,,,,,,,
21,cookies,honey,,,,,,,,,,,,,,,,,,
51,burgers,shrimp,spaghetti,french wine,chicken,green grapes,green tea,magazines,low fat yogurt,,,,,,,,,,,
83,cookies,,,,,,,,,,,,,,,,,,,
5,pickles,french fries,yogurt cake,,,,,,,,,,,,,,,,,
64,spaghetti,mineral water,milk,strong cheese,chocolate,champagne,frozen smoothie,,,,,,,,,,,,,
75,grated cheese,spaghetti,eggs,,,,,,,,,,,,,,,,,
63,herb & pepper,ground beef,spaghetti,mineral water,pancakes,tomato juice,,,,,,,,,,,,,,
63,energy drink,,,,,,,,,,,,,,,,,,,
95,cookies,,,,,,,,,,,,,,,,,,,
22,escalope,,,,,,,,,,,,,,,,,,,
75,fresh tuna,shrimp,ground beef,olive oil,cookies,fresh bread,,,,,,,,,,,,,,
75,frozen vegetables,mineral water,,,,,,,,,,,,,,,,,,
40,chocolate,chicken,candy bars,,,,,,,,,,,,,,,,,
22,grated cheese,red wine,tomatoes,tomato sauce,spaghetti,mineral water,chocolate,almonds,fromage blanc,eggs,cake,blueberries,cooking oil,,,,,,,
62,milk,,,,,,,,,,,,,,,,,,,
54,burgers,fresh tuna,tomatoes,mineral water,meatballs,milk,french wine,cider,eggs,cake,cooking oil,hot dogs,green tea,,,,,,,
57,french wine,honey,whole wheat rice,,,,,,,,,,,,,,,,,
1,cottage cheese,,,,,,,,,,,,,,,,,,,
94,chocolate,,,,,,,,,,,,,,,,,,,
41,turkey,herb & pepper,shrimp,mineral water,eggs,gums,green tea,escalope,,,,,,,,,,,,
1,cake,barbecue sauce,escalope,,,,,,,,,,,,,,,,,
23,green tea,,,,,,,,,,,,,,,,,,,
26,frozen vegetables,eggs,cake,,,,,,,,,,,,,,,,,
32,vegetables mix,eggs,escalope,,,,,,,,,,,,,,,,,
4,mineral water,,,,,,,,,,,,,,,,,,,
38,grated cheese,chicken,low fat yogurt,,,,,,,,,,,,,,,,,
100,red wine,tomatoes,mineral water,french wine,pancakes,,,,,,,,,,,,,,,
30,spaghetti,cake,light mayo,fresh bread,,,,,,,,,,,,,,,,
57,pancakes,eggs,,,,,,,,,,,,,,,,,,
13,red wine,french wine,salmon,french fries,,,,,,,,,,,,,,,,
74,whole wheat pasta,ground beef,mineral water,soup,nonfat milk,pancakes,eggs,,,,,,,,,,,,,
22,cake,french fries,,,,,,,,,,,,,,,,,,
18,burgers,milk,eggs,french fries,,,,,,,,,,,,,,,,
42,salmon,,,,,,,,,,,,,,,,,,,
3,avocado,eggs,chicken,chocolate,,,,,,,,,,,,,,,,
59,tomatoes,mineral water,pancakes,,,,,,,,,,,,,,,,,
82,dessert wine,herb & pepper,pepper,yogurt cake,fresh bread,green tea,,,,,,,,,,,,,,
24,ground beef,mineral water,eggs,yogurt cake,,,,,,,,,,,,,,,,
63,ground beef,milk,cake,,,,,,,,,,,,,,,,,
35,spaghetti,eggs,french fries,,,,,,,,,,,,,,,,,
32,chocolate,tomatoes,mineral water,cake,green tea,,,,,,,,,,,,,,,
20,eggs,,,,,,,,,,,,,,,,,,,
77,meatballs,eggplant,,,,,,,,,,,,,,,,,,
39,meatballs,black tea,eggs,,,,,,,,,,,,,,,,,
89,pepper,spaghetti,strong cheese,,,,,,,,,,,,,,,,,
55,fresh tuna,red wine,spaghetti,mineral water,soup,bacon,pancakes,eggs,cooking oil,,,,,,,,,,,
98,green tea,,,,,,,,,,,,,,,,,,,
3,chocolate,spaghetti,mineral water,milk,salmon,green tea,escalope,mushroom cream sauce,,,,,,,,,,,,
53,mineral water,soup,avocado,green tea,,,,,,,,,,,,,,,,
88,turkey,red wine,frozen vegetables,ground beef,pancakes,pet food,protein bar,,,,,,,,,,,,,
41,shrimp,tomatoes,mineral water,soup,olive oil,chocolate,escalope,yogurt cake,green tea,,,,,,,,,,,
15,frozen vegetables,mineral water,cereals,sparkling water,energy drink,,,,,,,,,,,,,,,
70,mineral water,,,,,,,,,,,,,,,,,,,
78,cookies,,,,,,,,,,,,,,,,,,,
79,cookies,,,,,,,,,,,,,,,,,,,
15,shrimp,eggs,cake,french fries,mint,green tea,,,,,,,,,,,,,,
83,chocolate,pepper,spaghetti,mineral water,nonfat milk,whole wheat rice,french fries,champagne,,,,,,,,,,,,
61,cookies,,,,,,,,,,,,,,,,,,,
41,chicken,chocolate,champagne,,,,,,,,,,,,,,,,,
22,grated cheese,frozen vegetables,mineral water,soup,vegetables mix,pancakes,cooking oil,carrots,french fries,escalope,mint,,,,,,,,,
5,eggs,french fries,brownies,strawberries,,,,,,,,,,,,,,,,
40,mineral water,salmon,eggs,cake,cauliflower,low fat yogurt,,,,,,,,,,,,,,
36,eggs,whole wheat rice,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,
71,bacon,eggs,,,,,,,,,,,,,,,,,,
55,eggs,,,,,,,,,,,,,,,,,,,
24,grated cheese,salmon,cake,champagne,,,,,,,,,,,,,,,,
32,shrimp,spaghetti,mineral water,light cream,,,,,,,,,,,,,,,,
68,energy bar,,,,,,,,,,,,,,,,,,,
87,fresh bread,,,,,,,,,,,,,,,,,,,
87,cookies,,,,,,,,,,,,,,,,,,,
43,french fries,strawberries,low fat yogurt,candy bars,,,,,,,,,,,,,,,,
22,escalope,shallot,white wine,,,,,,,,,,,,,,,,,
90,burgers,grated cheese,herb & pepper,red wine,parmesan cheese,ground beef,spaghetti,avocado,eggs,clothes accessories,fresh bread,,,,,,,,,
58,burgers,escalope,salt,,,,,,,,,,,,,,,,,
61,eggs,cookies,,,,,,,,,,,,,,,,,,
34,frozen vegetables,parmesan cheese,butter,carrots,oatmeal,green tea,hot dogs,,,,,,,,,,,,,
3,turkey,grated cheese,ground beef,mineral water,milk,nonfat milk,french fries,,,,,,,,,,,,,
78,burgers,shrimp,whole wheat pasta,spaghetti,french wine,eggs,chocolate,,,,,,,,,,,,,
2,mineral water,eggs,,,,,,,,,,,,,,,,,,
19,ground beef,tomato sauce,mineral water,meatballs,chicken,brownies,fresh bread,low fat yogurt,,,,,,,,,,,,
9,burgers,eggs,,,,,,,,,,,,,,,,,,
3,frozen vegetables,light mayo,,,,,,,,,,,,,,,,,,
73,red wine,frozen smoothie,cookies,champagne,,,,,,,,,,,,,,,,
97,ham,mineral water,milk,french fries,babies food,,,,,,,,,,,,,,,
44,french fries,,,,,,,,,,,,,,,,,,,
84,turkey,honey,cooking oil,green tea,,,,,,,,,,,,,,,,
88,spaghetti,,,,,,,,,,,,,,,,,,,
15,mineral water,frozen smoothie,,,,,,,,,,,,,,,,,,
43,cake,low fat yogurt,,,,,,,,,,,,,,,,,,
16,cookies,hot dogs,,,,,,,,,,,,,,,,,,
44,cookies,,,,,,,,,,,,,,,,,,,
43,flax seed,green tea,honey,,,,,,,,,,,,,,,,,
86,fresh tuna,shrimp,frozen vegetables,mineral water,milk,olive oil,french fries,,,,,,,,,,,,,
43,chicken,,,,,,,,,,,,,,,,,,,
82,grated cheese,ground beef,pepper,spaghetti,cooking oil,chicken,corn,,,,,,,,,,,,,
100,cake,french fries,,,,,,,,,,,,,,,,,,
61,ham,pickles,honey,cottage cheese,green tea,,,,,,,,,,,,,,,
77,french fries,frozen smoothie,energy drink,,,,,,,,,,,,,,,,,
58,milk,chicken,eggs,pancakes,,,,,,,,,,,,,,,,
41,olive oil,pancakes,cooking oil,,,,,,,,,,,,,,,,,
45,burgers,spaghetti,milk,chocolate,french fries,cookies,green tea,,,,,,,,,,,,,
26,cookies,,,,,,,,,,,,,,,,,,,
66,ground beef,spaghetti,candy bars,,,,,,,,,,,,,,,,,
94,cake,french fries,,,,,,,,,,,,,,,,,,
78,eggs,green tea,mushroom cream sauce,strawberries,,,,,,,,,,,,,,,,
17,eggs,,,,,,,,,,,,,,,,,,,
42,turkey,burgers,tomatoes,spaghetti,eggs,whole weat flour,pancakes,,,,,,,,,,,,,
73,burgers,milk,eggs,cake,clothes accessories,french fries,,,,,,,,,,,,,,
55,pasta,,,,,,,,,,,,,,,,,,,
13,milk,eggs,,,,,,,,,,,,,,,,,,
8,turkey,eggs,whole wheat rice,green tea,,,,,,,,,,,,,,,,
70,fresh tuna,grated cheese,spaghetti,mineral water,salmon,eggs,mashed potato,,,,,,,,,,,,,
26,pancakes,,,,,,,,,,,,,,,,,,,
80,escalope,low fat yogurt,,,,,,,,,,,,,,,,,,
27,chocolate,shrimp,frozen vegetables,spaghetti,mineral water,olive oil,eggs,cake,light cream,yogurt cake,,,,,,,,,,
82,strong cheese,tomato juice,low fat yogurt,green tea,,,,,,,,,,,,,,,,
42,turkey,burgers,shrimp,ground beef,spaghetti,mineral water,milk,olive oil,salmon,honey,whole wheat rice,rice,burger sauce,french fries,hot dogs,protein bar,,,,
89,tomatoes,escalope,,,,,,,,,,,,,,,,,,
93,cookies,,,,,,,,,,,,,,,,,,,
1,grated cheese,spaghetti,french fries,,,,,,,,,,,,,,,,,
7,cookies,,,,,,,,,,,,,,,,,,,
49,eggs,cake,,,,,,,,,,,,,,,,,,
92,shampoo,babies food,,,,,,,,,,,,,,,,,,
90,burgers,turkey,herb & pepper,shrimp,tomato sauce,light cream,cooking oil,pet food,chocolate,,,,,,,,,,,
26,eggs,french fries,,,,,,,,,,,,,,,,,,
76,mineral water,cake,french fries,,,,,,,,,,,,,,,,,
40,herb & pepper,frozen vegetables,ground beef,mineral water,,,,,,,,,,,,,,,,
72,fresh tuna,mineral water,pancakes,tea,chocolate,escalope,,,,,,,,,,,,,,
54,avocado,energy bar,muffins,french fries,,,,,,,,,,,,,,,,
57,eggs,chocolate,escalope,,,,,,,,,,,,,,,,,
11,burgers,dessert wine,champagne,frozen smoothie,cookies,hot dogs,green tea,,,,,,,,,,,,,
81,shrimp,french fries,champagne,cookies,pancakes,yogurt cake,light mayo,green tea,,,,,,,,,,,,
78,mineral water,salmon,,,,,,,,,,,,,,,,,,
47,mineral water,soup,cooking oil,,,,,,,,,,,,,,,,,
26,burgers,milk,cream,,,,,,,,,,,,,,,,,
43,ground beef,mineral water,oil,barbecue sauce,frozen smoothie,brownies,white wine,green tea,,,,,,,,,,,,
32,burgers,eggs,,,,,,,,,,,,,,,,,,
69,avocado,milk,eggs,ham,chocolate,french fries,pancakes,green tea,,,,,,,,,,,,
40,cookies,,,,,,,,,,,,,,,,,,,
76,shrimp,ground beef,spaghetti,olive oil,fromage blanc,eggs,low fat yogurt,,,,,,,,,,,,,
32,red wine,ground beef,salmon,eggs,whole wheat rice,cooking oil,french fries,frozen smoothie,champagne,cauliflower,low fat yogurt,honey,,,,,,,,
2,shrimp,frozen vegetables,tomatoes,parmesan cheese,whole wheat pasta,ground beef,spaghetti,energy bar,pet food,cottage cheese,,,,,,,,,,
36,spaghetti,,,,,,,,,,,,,,,,,,,
81,cookies,,,,,,,,,,,,,,,,,,,
76,eggs,,,,,,,,,,,,,,,,,,,
12,fresh tuna,spaghetti,flax seed,pancakes,hot dogs,,,,,,,,,,,,,,,
24,energy bar,brownies,,,,,,,,,,,,,,,,,,
2,mineral water,whole wheat rice,cake,,,,,,,,,,,,,,,,,
35,cookies,,,,,,,,,,,,,,,,,,,
71,turkey,burgers,mineral water,cooking oil,chocolate bread,pancakes,,,,,,,,,,,,,,
39,mineral water,green grapes,cooking oil,,,,,,,,,,,,,,,,,
37,shrimp,,,,,,,,,,,,,,,,,,,
98,turkey,grated cheese,tomato sauce,spaghetti,chocolate,eggs,,,,,,,,,,,,,,
68,turkey,burgers,spaghetti,mineral water,chocolate,soup,avocado,milk,whole wheat rice,cake,brownies,pancakes,white wine,,,,,,,
37,milk,energy bar,escalope,white wine,,,,,,,,,,,,,,,,
86,olive oil,flax seed,pancakes,light cream,oil,chicken,,,,,,,,,,,,,,
51,light mayo,,,,,,,,,,,,,,,,,,,
76,turkey,eggs,,,,,,,,,,,,,,,,,,
60,chocolate,herb & pepper,tomatoes,whole wheat pasta,spaghetti,mineral water,olive oil,vegetables mix,pancakes,hot dogs,,,,,,,,,,
7,burgers,eggs,,,,,,,,,,,,,,,,,,
45,whole wheat rice,,,,,,,,,,,,,,,,,,,
39,tomatoes,spaghetti,mineral water,olive oil,green tea,,,,,,,,,,,,,,,
37,chocolate,cottage cheese,,,,,,,,,,,,,,,,,,
94,chocolate,butter,salmon,muffins,carrots,escalope,low fat yogurt,green tea,,,,,,,,,,,,
77,burgers,frozen vegetables,spaghetti,chocolate,almonds,pancakes,eggs,whole wheat rice,fresh bread,,,,,,,,,,,
23,grated cheese,milk,energy bar,salmon,vegetables mix,eggs,bramble,escalope,gluten free bar,cauliflower,,,,,,,,,,
55,fresh tuna,eggs,french fries,green tea,,,,,,,,,,,,,,,,
64,shrimp,ground beef,pancakes,cooking oil,white wine,,,,,,,,,,,,,,,
74,eggs,cake,rice,french fries,frozen smoothie,yogurt cake,,,,,,,,,,,,,,
91,frozen vegetables,mineral water,olive oil,brownies,low fat yogurt,,,,,,,,,,,,,,,
60,spaghetti,mineral water,olive oil,flax seed,eggs,green tea,,,,,,,,,,,,,,
93,spaghetti,honey,low fat yogurt,,,,,,,,,,,,,,,,,
44,candy bars,,,,,,,,,,,,,,,,,,,
76,grated cheese,frozen vegetables,ground beef,olive oil,butter,salmon,blueberries,oil,chocolate,light mayo,,,,,,,,,,
4,cake,chicken,barbecue sauce,strawberries,green tea,,,,,,,,,,,,,,,
73,turkey,,,,,,,,,,,,,,,,,,,
64,eggs,french fries,,,,,,,,,,,,,,,,,,
43,whole wheat pasta,zucchini,,,,,,,,,,,,,,,,,,
63,candy bars,green tea,,,,,,,,,,,,,,,,,,
11,candy bars,,,,,,,,,,,,,,,,,,,
1,brownies,,,,,,,,,,,,,,,,,,,
43,burgers,almonds,chicken,light mayo,green tea,,,,,,,,,,,,,,,
40,red wine,spaghetti,cooking oil,chicken,extra dark chocolate,whole weat flour,frozen smoothie,strawberries,energy drink,,,,,,,,,,,
23,cookies,,,,,,,,,,,,,,,,,,,
5,spaghetti,strong cheese,,,,,,,,,,,,,,,,,,
89,chocolate,mineral water,salmon,whole wheat rice,chicken,clothes accessories,,,,,,,,,,,,,,
47,muffins,strawberries,honey,,,,,,,,,,,,,,,,,
52,shrimp,tomatoes,spaghetti,mineral water,chocolate,milk,bug spray,,,,,,,,,,,,,
9,vegetables mix,cake,rice,,,,,,,,,,,,,,,,,
52,fresh tuna,ham,chocolate,frozen vegetables,whole wheat pasta,black tea,strong cheese,cottage cheese,zucchini,,,,,,,,,,,
65,red wine,french wine,rice,green beans,,,,,,,,,,,,,,,,
53,french fries,champagne,sandwich,strawberries,yogurt cake,green tea,,,,,,,,,,,,,,
35,turkey,ground beef,,,,,,,,,,,,,,,,,,
66,cookies,,,,,,,,,,,,,,,,,,,
29,vegetables mix,french fries,green tea,,,,,,,,,,,,,,,,,
33,mineral water,,,,,,,,,,,,,,,,,,,
76,champagne,,,,,,,,,,,,,,,,,,,
74,cookies,,,,,,,,,,,,,,,,,,,
40,ground beef,,,,,,,,,,,,,,,,,,,
88,burgers,pepper,,,,,,,,,,,,,,,,,,
53,cookies,babies food,,,,,,,,,,,,,,,,,,
1,frozen vegetables,pepper,cider,green tea,cookies,shallot,mushroom cream sauce,shampoo,low fat yogurt,,,,,,,,,,,
28,cake,french fries,,,,,,,,,,,,,,,,,,
99,burgers,fresh tuna,avocado,,,,,,,,,,,,,,,,,
72,cookies,,,,,,,,,,,,,,,,,,,
34,french fries,,,,,,,,,,,,,,,,,,,
